epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,243.029,3.06485,1.98459,1.78066,0.19136,0.37693,0.16895,0.06203,2.70052,2.31024,1.84062,0.00073025,0.00073025,0.00073025
86,245.481,2.99662,2.01129,1.81592,0.0836,0.29972,0.08406,0.03574,2.83496,2.51996,1.95671,0.000724062,0.000724062,0.000724062
87,247.122,3.01528,2.00483,1.86131,0.09091,0.32913,0.10324,0.03876,2.78559,2.43679,1.93672,0.000717875,0.000717875,0.000717875
88,249.636,3.05678,1.96456,1.82429,0.1788,0.43215,0.18597,0.06281,2.76196,2.32618,1.89207,0.000711687,0.000711687,0.000711687
89,254.16,3.07331,1.97617,1.7642,0.23822,0.44983,0.20664,0.06959,2.77374,2.3395,1.88245,0.0007055,0.0007055,0.0007055
90,255.881,2.97901,1.95566,1.82528,0.3878,0.24013,0.10939,0.03271,3.15198,2.5085,2.14848,0.000699312,0.000699312,0.000699312
91,260.345,3.06072,1.93306,1.82489,0.14939,0.37064,0.14441,0.05311,2.96437,2.54005,2.03698,0.000693125,0.000693125,0.000693125
92,262.549,2.94231,1.92393,1.77911,0.32068,0.23085,0.19082,0.06415,2.81708,2.57039,1.93075,0.000686937,0.000686937,0.000686937
93,264.264,2.96178,1.97546,1.82446,0.21065,0.39059,0.23574,0.09392,2.7265,2.31078,1.88883,0.00068075,0.00068075,0.00068075
94,265.953,2.95771,1.93961,1.80952,0.22221,0.37061,0.23396,0.08871,2.82157,2.46705,1.92666,0.000674562,0.000674562,0.000674562
95,267.628,2.9651,1.89232,1.75419,0.19199,0.33869,0.1487,0.05484,2.9082,2.61273,1.95744,0.000668375,0.000668375,0.000668375
96,269.318,2.96688,1.9425,1.80993,0.16555,0.46382,0.1633,0.05991,2.74787,2.36401,1.90558,0.000662188,0.000662188,0.000662188
97,270.955,2.91112,1.92581,1.82626,0.36255,0.42438,0.31674,0.11772,2.77863,2.25197,1.90191,0.000656,0.000656,0.000656
98,272.665,2.95314,1.92241,1.80274,0.52201,0.32239,0.29201,0.12535,2.74881,2.32184,1.8863,0.000649813,0.000649813,0.000649813
99,274.384,2.88326,1.80811,1.73945,0.51973,0.29823,0.24465,0.11557,2.76052,2.43599,1.9036,0.000643625,0.000643625,0.000643625
100,276.08,2.9514,1.89478,1.76241,0.24654,0.33526,0.22128,0.09949,2.74201,2.45185,1.87057,0.000637437,0.000637437,0.000637437
101,277.808,2.92894,1.98994,1.86384,0.19174,0.42967,0.22742,0.09376,2.72669,2.51472,1.88416,0.00063125,0.00063125,0.00063125
102,279.552,2.9641,1.84539,1.81078,0.29227,0.41667,0.27369,0.09988,2.8057,2.60767,1.93031,0.000625062,0.000625062,0.000625062
103,281.312,2.92626,1.83318,1.71675,0.41374,0.28643,0.14149,0.04997,2.94981,2.74511,1.9665,0.000618875,0.000618875,0.000618875
104,283.063,2.97196,1.9687,1.84897,0.21607,0.36756,0.13967,0.04962,2.93578,2.86203,1.9606,0.000612687,0.000612687,0.000612687
105,284.817,2.97236,1.89196,1.80292,0.18042,0.34863,0.15084,0.05332,2.83185,2.83564,1.90133,0.0006065,0.0006065,0.0006065
106,286.527,2.94378,1.88894,1.75409,0.12726,0.27455,0.11823,0.03437,3.01998,2.57972,1.95682,0.000600313,0.000600313,0.000600313
107,288.237,2.90683,1.87512,1.72703,0.21993,0.28677,0.19855,0.06669,2.83422,2.31686,1.85209,0.000594125,0.000594125,0.000594125
108,292.692,2.84881,1.81715,1.77648,0.44873,0.35475,0.35546,0.15996,2.68177,2.15582,1.84693,0.000587938,0.000587938,0.000587938
109,294.822,2.83177,1.81818,1.74343,0.38773,0.27595,0.28299,0.12069,2.76091,2.33198,1.88625,0.00058175,0.00058175,0.00058175
110,296.556,2.91123,1.81693,1.75054,0.08606,0.24075,0.06195,0.02238,3.00428,2.81393,1.98323,0.000575563,0.000575563,0.000575563
111,298.15,2.91181,1.97285,1.79088,0.42622,0.20085,0.17742,0.08337,2.71365,2.74933,1.84794,0.000569375,0.000569375,0.000569375
112,299.724,2.96244,1.87674,1.79788,0.49734,0.24793,0.30103,0.13462,2.65172,2.46775,1.8222,0.000563187,0.000563187,0.000563187
113,303.846,2.89999,1.83835,1.75432,0.49133,0.27381,0.32866,0.1408,2.64942,2.40148,1.81819,0.000557,0.000557,0.000557
114,305.563,2.81764,1.79835,1.70663,0.36866,0.3952,0.35839,0.15472,2.62529,2.17796,1.79297,0.000550813,0.000550813,0.000550813
115,307.241,2.92699,1.83574,1.74966,0.32391,0.30606,0.32043,0.13803,2.74053,2.26342,1.85221,0.000544625,0.000544625,0.000544625
116,308.901,2.85167,1.86168,1.80542,0.36391,0.34821,0.30245,0.11549,2.78284,2.2958,1.91542,0.000538438,0.000538438,0.000538438
117,318.718,3.03629,1.83029,1.75633,0.41268,0.37259,0.36246,0.14494,2.80487,2.35469,1.91095,0.00053225,0.00053225,0.00053225
118,321.76,2.88861,1.85243,1.77587,0.42029,0.42194,0.39212,0.16814,2.72012,2.39423,1.87834,0.000526063,0.000526063,0.000526063
119,323.475,2.84792,1.8386,1.75421,0.43221,0.42276,0.35977,0.13191,2.88704,2.41215,1.99905,0.000519875,0.000519875,0.000519875
120,325.098,2.77028,1.80167,1.71065,0.44071,0.44347,0.37355,0.15812,2.79548,2.37025,1.91718,0.000513688,0.000513688,0.000513688
121,326.789,2.78897,1.71285,1.66894,0.43724,0.42768,0.39176,0.16754,2.74841,2.356,1.84936,0.0005075,0.0005075,0.0005075
